node_id,t,budget,K,ep_utility,ac_utility
0,1,2400,5,82.918,44
1,1,2400,5,124.2599999999999,63
2,1,2400,5,76.28399999999999,41
3,1,2400,5,75.33000000000003,33
4,1,2400,5,47.748,24
0,2,2400,5,77.63799999999995,36
1,2,2400,5,124.2599999999999,62
2,2,2400,5,76.28399999999999,38
3,2,2400,5,73.27799999999998,36
4,2,2400,5,47.748,26
0,3,2400,5,83.95200000000003,44
1,3,2400,5,123.26999999999994,59
2,3,2400,5,76.28399999999999,41
3,3,2400,5,75.33000000000003,42
4,3,2400,5,47.748,24
0,4,2400,5,84.32599999999998,41
1,4,2400,5,124.2599999999999,65
2,4,2400,5,74.87999999999997,30
3,4,2400,5,75.33000000000003,40
4,4,2400,5,47.748,19
0,5,2400,5,84.722,42
1,5,2400,5,124.2599999999999,60
2,5,2400,5,77.39999999999998,39
3,5,2400,5,69.606,37
4,5,2400,5,48.443999999999996,26
0,6,2400,5,80.278,36
1,6,2400,5,124.2599999999999,55
2,6,2400,5,77.23799999999997,38
3,6,2400,5,75.33000000000003,40
4,6,2400,5,47.748,25
0,7,2400,5,85.16199999999999,42
1,7,2400,5,124.2599999999999,63
2,7,2400,5,76.392,35
3,7,2400,5,75.33000000000003,36
4,7,2400,5,47.748,26
0,8,2400,5,79.61800000000001,40
1,8,2400,5,126.81000000000009,64
2,8,2400,5,76.28399999999999,38
3,8,2400,5,75.33000000000003,37
4,8,2400,5,47.748,19
0,9,2400,5,82.918,41
1,9,2400,5,124.2599999999999,62
2,9,2400,5,76.85999999999996,40
3,9,2400,5,73.94399999999999,34
4,9,2400,5,49.152000000000015,22
0,10,2400,5,82.808,44
1,10,2400,5,124.2599999999999,65
2,10,2400,5,76.28399999999999,40
3,10,2400,5,74.304,29
4,10,2400,5,48.95999999999999,20
0,11,2400,5,82.39,40
1,11,2400,5,124.2599999999999,59
2,11,2400,5,75.65400000000002,36
3,11,2400,5,72.396,37
4,11,2400,5,48.696,23
0,12,2400,5,82.918,52
1,12,2400,5,124.2599999999999,62
2,12,2400,5,75.11400000000002,38
3,12,2400,5,75.29399999999998,40
4,12,2400,5,47.748,26
0,1,2400,6,110,58
1,1,2400,6,134.01,65
2,1,2400,6,85.78800000000001,46
3,1,2400,6,80.676,38
4,1,2400,6,58.211999999999996,33
0,2,2400,6,106.52399999999999,54
1,2,2400,6,134.01,70
2,2,2400,6,89.08199999999998,45
3,2,2400,6,80.676,46
4,2,2400,6,58.211999999999996,29
0,3,2400,6,104.34599999999998,57
1,3,2400,6,134.01,66
2,3,2400,6,85.78800000000001,37
3,3,2400,6,84.18599999999998,44
4,3,2400,6,58.211999999999996,32
0,4,2400,6,110,51
1,4,2400,6,134.01,60
2,4,2400,6,87.22800000000004,40
3,4,2400,6,80.676,39
4,4,2400,6,58.211999999999996,27
0,5,2400,6,107.53600000000003,50
1,5,2400,6,137.36999999999992,64
2,5,2400,6,86.88599999999998,49
3,5,2400,6,82.60199999999999,38
4,5,2400,6,59.412000000000006,31
0,6,2400,6,110,56
1,6,2400,6,135.95999999999995,59
2,6,2400,6,85.78800000000001,41
3,6,2400,6,80.496,40
4,6,2400,6,58.211999999999996,30
0,7,2400,6,110,54
1,7,2400,6,130.49999999999994,60
2,7,2400,6,85.78800000000001,45
3,7,2400,6,80.676,42
4,7,2400,6,58.211999999999996,29
0,8,2400,6,110,54
1,8,2400,6,134.01,66
2,8,2400,6,89.35199999999999,47
3,8,2400,6,82.18800000000002,48
4,8,2400,6,59.376000000000005,29
0,9,2400,6,110,57
1,9,2400,6,126.20999999999992,65
2,9,2400,6,89.928,42
3,9,2400,6,80.676,39
4,9,2400,6,42.900000000000006,16
0,10,2400,6,110,47
1,10,2400,6,134.01,68
2,10,2400,6,85.78800000000001,39
3,10,2400,6,81.68399999999997,49
4,10,2400,6,0,0
0,11,2400,6,106.12799999999997,55
1,11,2400,6,134.01,73
2,11,2400,6,89.514,38
3,11,2400,6,80.676,44
4,11,2400,6,0,0
0,12,2400,6,107.42599999999999,57
1,12,2400,6,136.62000000000003,55
2,12,2400,6,87.40799999999999,45
3,12,2400,6,82.15199999999999,41
4,12,2400,6,0,0
0,1,2400,7,110,60
1,1,2400,7,150,70
2,1,2400,7,90,48
3,1,2400,7,90,38
4,1,2400,7,60,30
0,2,2400,7,110,56
1,2,2400,7,150,79
2,2,2400,7,90,45
3,2,2400,7,90,45
4,2,2400,7,60,31
0,3,2400,7,110,59
1,3,2400,7,150,75
2,3,2400,7,90,43
3,3,2400,7,90,37
4,3,2400,7,60,37
0,4,2400,7,110,54
1,4,2400,7,150,73
2,4,2400,7,90,42
3,4,2400,7,90,43
4,4,2400,7,60,29
0,5,2400,7,110,58
1,5,2400,7,150,69
2,5,2400,7,90,48
3,5,2400,7,90,43
4,5,2400,7,60,34
0,6,2400,7,110,58
1,6,2400,7,150,76
2,6,2400,7,90,47
3,6,2400,7,90,47
4,6,2400,7,60,33
0,7,2400,7,110,54
1,7,2400,7,150,78
2,7,2400,7,90,45
3,7,2400,7,90,48
4,7,2400,7,60,37
0,8,2400,7,110,55
1,8,2400,7,150,80
2,8,2400,7,90,45
3,8,2400,7,90,46
4,8,2400,7,60,32
0,9,2400,7,110,60
1,9,2400,7,149.88,86
2,9,2400,7,90,52
3,9,2400,7,90,48
4,9,2400,7,60,36
0,10,2400,7,110,61
1,10,2400,7,150,75
2,10,2400,7,90,46
3,10,2400,7,90,42
4,10,2400,7,8.88,4
0,11,2400,7,110,54
1,11,2400,7,148.5,74
2,11,2400,7,90,43
3,11,2400,7,90,47
4,11,2400,7,0,0
0,12,2400,7,110,49
1,12,2400,7,150,75
2,12,2400,7,90,46
3,12,2400,7,90,47
4,12,2400,7,0,0
0,1,2400,8,110,61
1,1,2400,8,150,77
2,1,2400,8,90,52
3,1,2400,8,90,58
4,1,2400,8,60,40
0,2,2400,8,110,57
1,2,2400,8,150,67
2,2,2400,8,90,57
3,2,2400,8,90,54
4,2,2400,8,60,32
0,3,2400,8,110,63
1,3,2400,8,150,90
2,3,2400,8,90,58
3,3,2400,8,90,52
4,3,2400,8,60,45
0,4,2400,8,110,59
1,4,2400,8,150,79
2,4,2400,8,90,52
3,4,2400,8,90,52
4,4,2400,8,60,39
0,5,2400,8,110,68
1,5,2400,8,150,77
2,5,2400,8,90,56
3,5,2400,8,90,58
4,5,2400,8,60,41
0,6,2400,8,110,63
1,6,2400,8,150,79
2,6,2400,8,90,54
3,6,2400,8,90,52
4,6,2400,8,60,36
0,7,2400,8,110,60
1,7,2400,8,150,79
2,7,2400,8,90,55
3,7,2400,8,90,55
4,7,2400,8,60,36
0,8,2400,8,110,65
1,8,2400,8,150,79
2,8,2400,8,90,53
3,8,2400,8,90,50
4,8,2400,8,60,37
0,9,2400,8,110,69
1,9,2400,8,150,82
2,9,2400,8,90,53
3,9,2400,8,90,53
4,9,2400,8,17.363999999999997,10
0,10,2400,8,110,62
1,10,2400,8,150,86
2,10,2400,8,90,49
3,10,2400,8,90,54
4,10,2400,8,0,0
0,11,2400,8,110,57
1,11,2400,8,150,78
