node_id,t,budget,K,ep_utility,ac_utility
0,1,2400,5,82.43400000000001,38
1,1,2400,5,102.24000000000002,47
2,1,2400,5,56.051999999999985,34
3,1,2400,5,64.96200000000002,30
4,1,2400,5,46.83599999999999,25
0,2,2400,5,82.61,38
1,2,2400,5,97.64999999999998,51
2,2,2400,5,62.60400000000002,29
3,2,2400,5,54.899999999999984,24
4,2,2400,5,44.45999999999999,17
0,3,2400,5,76.55999999999999,35
1,3,2400,5,102.29999999999994,50
2,3,2400,5,71.74799999999999,38
3,3,2400,5,71.60400000000001,33
4,3,2400,5,44.448,25
0,4,2400,5,75.08599999999996,36
1,4,2400,5,108.93,56
2,4,2400,5,66.29400000000001,34
3,4,2400,5,65.50200000000002,33
4,4,2400,5,46.95599999999999,21
0,5,2400,5,68.99200000000002,40
1,5,2400,5,98.79000000000006,51
2,5,2400,5,65.304,33
3,5,2400,5,62.76600000000003,33
4,5,2400,5,40.536,18
0,6,2400,5,74.66799999999999,39
1,6,2400,5,112.05,63
2,6,2400,5,60.55199999999998,27
3,6,2400,5,59.74200000000002,29
4,6,2400,5,45.792,25
0,7,2400,5,73.80999999999997,38
1,7,2400,5,103.46999999999997,51
2,7,2400,5,70.39800000000001,32
3,7,2400,5,71.622,36
4,7,2400,5,47.47200000000001,23
0,8,2400,5,79.398,39
1,8,2400,5,96.81000000000007,41
2,8,2400,5,58.806000000000026,29
3,8,2400,5,72.21600000000001,36
4,8,2400,5,50.48400000000001,26
0,9,2400,5,81.64199999999998,44
1,9,2400,5,119.46,59
2,9,2400,5,66.294,31
3,9,2400,5,57.58199999999998,35
4,9,2400,5,19.703999999999997,9
0,10,2400,5,75.43800000000002,38
1,10,2400,5,109.97999999999993,54
2,10,2400,5,60.17400000000002,32
3,10,2400,5,59.904000000000025,32
4,10,2400,5,0,0
0,11,2400,5,78.60600000000002,37
1,11,2400,5,118.88999999999993,58
2,11,2400,5,56.64599999999999,33
3,11,2400,5,64.25999999999999,37
4,11,2400,5,0,0
0,12,2400,5,74.91000000000001,38
1,12,2400,5,98.45999999999994,46
2,12,2400,5,68.52600000000001,32
3,12,2400,5,59.273999999999994,27
4,12,2400,5,0,0
0,1,2400,6,86.78999999999996,37
1,1,2400,6,117.63000000000008,54
2,1,2400,6,67.05000000000001,32
3,1,2400,6,71.00999999999999,33
4,1,2400,6,49.12800000000001,24
0,2,2400,6,87.472,38
1,2,2400,6,116.75999999999996,56
2,2,2400,6,72.27000000000001,34
3,2,2400,6,73.88999999999999,34
4,2,2400,6,49.96800000000001,23
0,3,2400,6,90.15599999999999,50
1,3,2400,6,120.0,63
2,3,2400,6,72.88200000000002,39
3,3,2400,6,68.49000000000001,30
4,3,2400,6,58.32,29
0,4,2400,6,93.874,44
1,4,2400,6,117.60000000000004,58
2,4,2400,6,74.77199999999996,34
3,4,2400,6,78.57000000000001,39
4,4,2400,6,53.90399999999999,22
0,5,2400,6,98.40599999999999,45
1,5,2400,6,113.49000000000002,54
2,5,2400,6,70.75799999999998,36
3,5,2400,6,70.14599999999999,31
4,5,2400,6,51.16800000000001,21
0,6,2400,6,98.51599999999998,50
1,6,2400,6,114.66000000000005,57
2,6,2400,6,82.25999999999999,36
3,6,2400,6,70.614,37
4,6,2400,6,48.516,24
0,7,2400,6,87.714,46
1,7,2400,6,114.44999999999996,49
2,7,2400,6,84.18599999999998,44
3,7,2400,6,69.85799999999999,32
4,7,2400,6,44.592000000000006,23
0,8,2400,6,101.24400000000006,47
1,8,2400,6,127.82999999999996,60
2,8,2400,6,68.328,36
3,8,2400,6,75.40199999999999,41
4,8,2400,6,8.184000000000003,3
0,9,2400,6,92.70799999999998,49
1,9,2400,6,126.18000000000006,70
2,9,2400,6,74.50200000000001,29
3,9,2400,6,81.57599999999996,42
4,9,2400,6,0,0
0,10,2400,6,83.16000000000001,40
1,10,2400,6,130.49999999999994,68
2,10,2400,6,80.766,41
3,10,2400,6,77.56199999999997,38
4,10,2400,6,0,0
0,11,2400,6,107.80000000000004,53
1,11,2400,6,128.70000000000007,61
2,11,2400,6,71.514,39
3,11,2400,6,71.856,36
4,11,2400,6,0,0
0,12,2400,6,93.21399999999998,37
1,12,2400,6,106.35000000000004,53
2,12,2400,6,0,0
3,12,2400,6,33.444,16
4,12,2400,6,0,0
0,1,2400,7,111.01200000000006,49
1,1,2400,7,159.80999999999997,73
2,1,2400,7,82.96199999999999,40
3,1,2400,7,81.558,42
4,1,2400,7,55.06799999999999,32
0,2,2400,7,105.028,46
1,2,2400,7,149.0699999999999,75
2,2,2400,7,85.75199999999995,40
3,2,2400,7,84.41999999999997,42
4,2,2400,7,51.93600000000001,23
0,3,2400,7,113.36600000000004,50
1,3,2400,7,156.89999999999998,73
2,3,2400,7,98.81999999999998,46
3,3,2400,7,81.144,42
4,3,2400,7,58.59600000000001,28
0,4,2400,7,96.778,49
1,4,2400,7,150.95999999999998,67
2,4,2400,7,92.53800000000001,46
3,4,2400,7,77.36400000000002,33
4,4,2400,7,53.54400000000002,32
0,5,2400,7,85.756,37
1,5,2400,7,152.40000000000003,77
2,5,2400,7,98.802,53
3,5,2400,7,85.23,42
4,5,2400,7,61.76399999999999,30
0,6,2400,7,106.67800000000005,58
1,6,2400,7,141.54000000000005,69
2,6,2400,7,87.83999999999999,42
3,6,2400,7,75.27600000000002,28
4,6,2400,7,60.37199999999999,27
0,7,2400,7,101.83800000000004,53
1,7,2400,7,143.4,73
2,7,2400,7,87.67799999999998,45
3,7,2400,7,78.192,36
4,7,2400,7,20.484000000000005,7
0,8,2400,7,99.74800000000003,50
1,8,2400,7,153.63,72
2,8,2400,7,84.76200000000003,37
