node_id,t,budget,K,ep_utility,ac_utility
0,1,2400,5,90.486,46
1,1,2400,5,133.28999999999996,70
2,1,2400,5,71.856,38
3,1,2400,5,71.856,37
4,1,2400,5,51.779999999999994,26
0,2,2400,5,90.486,37
1,2,2400,5,133.28999999999996,68
2,2,2400,5,71.856,36
3,2,2400,5,71.856,39
4,2,2400,5,51.779999999999994,24
0,3,2400,5,90.486,35
1,3,2400,5,133.28999999999996,71
2,3,2400,5,71.856,36
3,3,2400,5,71.856,32
4,3,2400,5,51.779999999999994,24
0,4,2400,5,90.486,41
1,4,2400,5,133.28999999999996,65
2,4,2400,5,71.856,28
3,4,2400,5,71.856,37
4,4,2400,5,51.779999999999994,27
0,5,2400,5,90.486,44
1,5,2400,5,133.28999999999996,64
2,5,2400,5,71.856,40
3,5,2400,5,71.856,38
4,5,2400,5,51.779999999999994,26
0,6,2400,5,90.486,49
1,6,2400,5,133.28999999999996,67
2,6,2400,5,71.856,34
3,6,2400,5,71.856,36
4,6,2400,5,51.779999999999994,25
0,7,2400,5,90.486,47
1,7,2400,5,133.28999999999996,72
2,7,2400,5,71.856,37
3,7,2400,5,71.856,32
4,7,2400,5,51.779999999999994,25
0,8,2400,5,90.486,44
1,8,2400,5,133.28999999999996,67
2,8,2400,5,71.856,33
3,8,2400,5,71.856,34
4,8,2400,5,51.779999999999994,23
0,9,2400,5,90.486,48
1,9,2400,5,133.28999999999996,61
2,9,2400,5,71.856,39
3,9,2400,5,71.856,36
4,9,2400,5,51.779999999999994,21
0,10,2400,5,90.486,43
1,10,2400,5,133.28999999999996,69
2,10,2400,5,71.856,31
3,10,2400,5,71.856,38
4,10,2400,5,51.779999999999994,24
0,11,2400,5,90.486,47
1,11,2400,5,133.28999999999996,70
2,11,2400,5,71.856,33
3,11,2400,5,71.856,37
4,11,2400,5,51.779999999999994,29
0,12,2400,5,90.486,50
1,12,2400,5,133.28999999999996,61
2,12,2400,5,71.856,37
3,12,2400,5,71.856,41
4,12,2400,5,25.008,10
0,1,2400,6,96.60200000000002,47
1,1,2400,6,143.04,69
2,1,2400,6,84.40199999999999,44
3,1,2400,6,87.83999999999999,39
4,1,2400,6,58.45200000000002,25
0,2,2400,6,96.60200000000002,51
1,2,2400,6,143.04,74
2,2,2400,6,84.40199999999999,40
3,2,2400,6,87.83999999999999,43
4,2,2400,6,58.45200000000002,32
0,3,2400,6,96.60200000000002,48
1,3,2400,6,143.04,70
2,3,2400,6,84.40199999999999,45
3,3,2400,6,87.83999999999999,43
4,3,2400,6,58.45200000000002,28
0,4,2400,6,96.60200000000002,49
1,4,2400,6,143.04,66
2,4,2400,6,84.40199999999999,41
3,4,2400,6,87.83999999999999,37
4,4,2400,6,58.45200000000002,29
0,5,2400,6,96.60200000000002,49
1,5,2400,6,143.04,75
2,5,2400,6,84.40199999999999,48
3,5,2400,6,87.83999999999999,42
4,5,2400,6,58.45200000000002,25
0,6,2400,6,96.60200000000002,47
1,6,2400,6,143.04,80
2,6,2400,6,84.40199999999999,46
3,6,2400,6,87.83999999999999,44
4,6,2400,6,58.45200000000002,31
0,7,2400,6,96.60200000000002,49
1,7,2400,6,143.04,71
2,7,2400,6,84.40199999999999,43
3,7,2400,6,87.83999999999999,43
4,7,2400,6,58.45200000000002,27
0,8,2400,6,96.60200000000002,48
1,8,2400,6,143.04,69
2,8,2400,6,84.40199999999999,36
3,8,2400,6,87.83999999999999,42
4,8,2400,6,58.45200000000002,28
0,9,2400,6,96.60200000000002,50
1,9,2400,6,143.04,74
2,9,2400,6,84.40199999999999,38
3,9,2400,6,87.83999999999999,40
4,9,2400,6,58.45200000000002,33
0,10,2400,6,96.60200000000002,52
1,10,2400,6,143.04,66
2,10,2400,6,84.40199999999999,42
