node_id,rate,budget_save,user_num,budget,ep_utility,ac_utility
3,0.5192598299381348,9.237028616281659,5,200,83.33850598854097,33
3,0.594590744661054,4.027337783333071,8,250,90,54
3,0.6027874904062338,7.820382299003541,15,300,90,63
3,0.7018576030000281,2.744840570702886,12,350,90,57
3,0.7739223338958244,14.394086376434563,15,400,90,66
3,0.6908793834834766,16.378699308691694,14,450,90,62
3,0.8845299461620748,16.984609921991677,12,500,90,83
3,0.7596299149690674,31.016530143206925,17,550,90,62
3,0.7550510257216823,39.305938650227176,14,600,90,64
3,0.7505561742150706,54.774950347795055,13,650,90,64
3,0.660065365760481,71.69973634486902,15,700,90,62
3,0.80563493683849,45.77422018549119,14,750,90,73
3,0.8585786437626906,56.15203530298844,13,800,90,70
