node_id,rate,budget_save,user_num,budget,ep_utility,ac_utility
4,0.054836874749478404,18.160535313430888,2,200,20.84823232281172,2
4,0.5453939434338049,10.027990209936645,10,250,60,25
4,0.7,5.671659279595188,7,300,60,37
4,0.7231125379027309,6.597549260583103,15,350,60,39
4,0.7619523857152384,13.875774548952094,12,400,60,41
4,0.7690598923241497,4.081003052141936,15,450,60,43
4,0.7763932022500211,32.128742356890776,16,500,60,48
4,0.6944949536696107,40.42108692231802,13,550,60,39
4,0.7056079711224051,54.856614388237,14,600,60,40
4,0.8,36.56227292439225,15,650,60,47
4,0.7690598923241497,53.72314829951267,13,700,60,43
4,0.8641101056459327,139.60945944931805,14,750,60,48
4,0.8709005551264195,43.84913047279366,11,800,60,49
