node_id,t,budget,K,ep_utility,ac_utility
0,1,2400,5,89.91400000000004,44
1,1,2400,5,124.86000000000008,63
2,1,2400,5,71.80199999999999,41
3,1,2400,5,72.01799999999999,34
4,1,2400,5,48.36000000000001,27
0,2,2400,5,89.91400000000004,50
1,2,2400,5,124.86000000000008,70
2,2,2400,5,72.82800000000002,36
3,2,2400,5,72.01799999999999,41
4,2,2400,5,48.36000000000001,27
0,3,2400,5,84.34800000000004,37
1,3,2400,5,124.68000000000008,61
2,3,2400,5,71.80199999999999,30
3,3,2400,5,71.334,28
4,3,2400,5,48.36000000000001,25
0,4,2400,5,90.13399999999997,44
1,4,2400,5,124.61999999999992,62
2,4,2400,5,73.45800000000003,33
3,4,2400,5,72.01799999999999,39
4,4,2400,5,47.964,24
0,5,2400,5,88.57199999999995,44
1,5,2400,5,124.86000000000008,66
2,5,2400,5,71.80199999999999,36
3,5,2400,5,72.01799999999999,44
4,5,2400,5,48.36000000000001,31
0,6,2400,5,89.91400000000004,51
1,6,2400,5,124.86000000000008,64
2,6,2400,5,71.80199999999999,37
3,6,2400,5,74.26799999999999,37
4,6,2400,5,49.5,32
0,7,2400,5,87.33999999999999,47
1,7,2400,5,124.86000000000008,71
2,7,2400,5,71.80199999999999,36
3,7,2400,5,71.622,32
4,7,2400,5,47.808000000000014,23
0,8,2400,5,89.91400000000004,45
1,8,2400,5,124.86000000000008,61
2,8,2400,5,71.80199999999999,37
3,8,2400,5,72.01799999999999,33
4,8,2400,5,53.387999999999984,27
0,9,2400,5,89.91400000000004,48
1,9,2400,5,124.86000000000008,55
2,9,2400,5,69.06600000000003,41
3,9,2400,5,72.66600000000001,33
4,9,2400,5,48.36000000000001,26
0,10,2400,5,89.91400000000004,45
1,10,2400,5,124.86000000000008,56
2,10,2400,5,71.80199999999999,36
3,10,2400,5,72.01799999999999,33
4,10,2400,5,48.36000000000001,24
0,11,2400,5,86.98799999999997,47
1,11,2400,5,124.38000000000001,54
2,11,2400,5,71.80199999999999,44
3,11,2400,5,72.45,40
4,11,2400,5,48.36000000000001,27
0,12,2400,5,89.91400000000004,48
1,12,2400,5,124.86000000000008,61
2,12,2400,5,75.22200000000002,40
3,12,2400,5,74.304,37
4,12,2400,5,18.048,7
0,1,2400,6,94.46799999999996,44
1,1,2400,6,137.67,78
2,1,2400,6,86.54399999999998,48
3,1,2400,6,88.84800000000004,44
4,1,2400,6,57.516,29
0,2,2400,6,101.77200000000002,54
1,2,2400,6,137.70000000000007,68
2,2,2400,6,86.54399999999998,32
3,2,2400,6,88.84800000000004,43
4,2,2400,6,59.279999999999994,30
0,3,2400,6,99.06599999999999,49
1,3,2400,6,137.67,72
2,3,2400,6,83.80800000000002,44
3,3,2400,6,85.78800000000001,41
4,3,2400,6,57.516,27
0,4,2400,6,101.48599999999999,46
1,4,2400,6,138.39000000000001,77
2,4,2400,6,86.95800000000003,36
3,4,2400,6,89.928,42
4,4,2400,6,57.732000000000006,27
0,5,2400,6,99.41800000000002,48
1,5,2400,6,140.69999999999996,69
2,5,2400,6,86.54399999999998,43
3,5,2400,6,88.84800000000004,47
4,5,2400,6,57.516,28
0,6,2400,6,96.448,49
1,6,2400,6,137.67,58
2,6,2400,6,86.54399999999998,44
3,6,2400,6,89.83800000000001,49
4,6,2400,6,58.740000000000016,31
0,7,2400,6,94.46799999999996,49
1,7,2400,6,141.33,66
2,7,2400,6,86.54399999999998,44
3,7,2400,6,88.84800000000004,48
4,7,2400,6,60,31
0,8,2400,6,94.46799999999996,54
1,8,2400,6,140.13000000000008,68
2,8,2400,6,86.63400000000001,44
3,8,2400,6,88.84800000000004,41
4,8,2400,6,57.516,31
0,9,2400,6,94.46799999999996,44
1,9,2400,6,139.61999999999992,70
2,9,2400,6,87.264,42
3,9,2400,6,88.84800000000004,43
4,9,2400,6,57.516,28
0,10,2400,6,94.46799999999996,52
1,10,2400,6,139.11,72
2,10,2400,6,80.838,41
3,10,2400,6,88.79400000000004,48
4,10,2400,6,58.72799999999999,25
0,11,2400,6,101.57400000000003,57
1,11,2400,6,137.67,72
2,11,2400,6,86.54399999999998,48
3,11,2400,6,88.84800000000004,45
4,11,2400,6,26.97600000000001,13
0,12,2400,6,99.43999999999994,49
1,12,2400,6,138.75,72
2,12,2400,6,82.67400000000004,40
3,12,2400,6,88.84800000000004,48
4,12,2400,6,9.336000000000002,4
0,1,2400,7,110,54
1,1,2400,7,150,74
2,1,2400,7,90,52
3,1,2400,7,90,48
4,1,2400,7,60,30
0,2,2400,7,110,59
1,2,2400,7,150,76
2,2,2400,7,90,48
3,2,2400,7,90,44
4,2,2400,7,60,30
0,3,2400,7,110,60
1,3,2400,7,150,84
2,3,2400,7,90,46
3,3,2400,7,90,42
4,3,2400,7,60,21
0,4,2400,7,110,57
1,4,2400,7,150,80
2,4,2400,7,90,49
3,4,2400,7,90,47
4,4,2400,7,60,30
0,5,2400,7,110,55
1,5,2400,7,150,65
2,5,2400,7,90,52
3,5,2400,7,90,49
4,5,2400,7,60,33
0,6,2400,7,110,57
1,6,2400,7,150,71
2,6,2400,7,90,53
3,6,2400,7,90,48
4,6,2400,7,60,39
0,7,2400,7,110,58
1,7,2400,7,147.42,76
2,7,2400,7,90,45
3,7,2400,7,90,52
4,7,2400,7,60,32
0,8,2400,7,110,56
1,8,2400,7,150,69
2,8,2400,7,90,50
3,8,2400,7,90,49
4,8,2400,7,60,29
0,9,2400,7,110,55
1,9,2400,7,150,71
2,9,2400,7,90,47
3,9,2400,7,90,49
4,9,2400,7,60,31
0,10,2400,7,110,56
1,10,2400,7,150,76
2,10,2400,7,90,46
3,10,2400,7,90,53
4,10,2400,7,43.668000000000006,20
0,11,2400,7,110,58
1,11,2400,7,150,72
2,11,2400,7,90,54
3,11,2400,7,90,50
4,11,2400,7,0,0
0,12,2400,7,109.95600000000003,56
1,12,2400,7,150,73
2,12,2400,7,90,48
3,12,2400,7,90,47
4,12,2400,7,0,0
0,1,2400,8,110,61
1,1,2400,8,150,89
2,1,2400,8,90,50
3,1,2400,8,90,45
4,1,2400,8,60,29
0,2,2400,8,110,66
1,2,2400,8,150,96
2,2,2400,8,90,52
3,2,2400,8,90,53
4,2,2400,8,60,29
0,3,2400,8,110,62
1,3,2400,8,150,92
2,3,2400,8,90,53
3,3,2400,8,90,46
4,3,2400,8,60,31
0,4,2400,8,110,62
1,4,2400,8,150,90
2,4,2400,8,90,51
3,4,2400,8,90,53
4,4,2400,8,60,37
0,5,2400,8,110,58
1,5,2400,8,150,94
2,5,2400,8,90,56
3,5,2400,8,90,52
4,5,2400,8,60,35
0,6,2400,8,110,60
1,6,2400,8,150,87
2,6,2400,8,90,53
3,6,2400,8,90,53
4,6,2400,8,60,30
0,7,2400,8,110,59
1,7,2400,8,150,89
2,7,2400,8,90,54
3,7,2400,8,90,51
4,7,2400,8,60,32
0,8,2400,8,110,59
1,8,2400,8,150,89
2,8,2400,8,90,55
3,8,2400,8,90,50
4,8,2400,8,60,23
0,9,2400,8,110,58
1,9,2400,8,150,88
2,9,2400,8,90,55
3,9,2400,8,90,47
4,9,2400,8,0,0
0,10,2400,8,110,60
1,10,2400,8,150,77
2,10,2400,8,90,46
3,10,2400,8,90,48
4,10,2400,8,0,0
0,11,2400,8,110,68
1,11,2400,8,150,84
2,11,2400,8,76.71600000000001,42
3,11,2400,8,90,47
4,11,2400,8,0,0
0,12,2400,8,110,69
1,12,2400,8,150,79
2,12,2400,8,0,0
3,12,2400,8,0,0
4,12,2400,8,0,0
0,1,2400,9,110,76
1,1,2400,9,150,90
2,1,2400,9,90,53
3,1,2400,9,90,54
4,1,2400,9,60,29
0,2,2400,9,110,74
1,2,2400,9,150,99
2,2,2400,9,90,61
3,2,2400,9,90,61
4,2,2400,9,60,36
0,3,2400,9,110,81
1,3,2400,9,150,93
2,3,2400,9,90,51
3,3,2400,9,90,61
4,3,2400,9,60,35
0,4,2400,9,110,72
1,4,2400,9,150,96
2,4,2400,9,90,57
3,4,2400,9,90,58
4,4,2400,9,60,30
0,5,2400,9,110,71
1,5,2400,9,150,90
2,5,2400,9,90,52
3,5,2400,9,90,54
4,5,2400,9,60,33
0,6,2400,9,110,70
1,6,2400,9,150,96
2,6,2400,9,90,54
3,6,2400,9,90,52
4,6,2400,9,60,39
0,7,2400,9,110,70
1,7,2400,9,150,97
2,7,2400,9,90,52
3,7,2400,9,90,52
4,7,2400,9,60,28
0,8,2400,9,110,73
1,8,2400,9,150,89
2,8,2400,9,90,53
3,8,2400,9,90,64
4,8,2400,9,0,0
0,9,2400,9,110,72
1,9,2400,9,150,92
2,9,2400,9,90,60
3,9,2400,9,90,54
4,9,2400,9,0,0
0,10,2400,9,110,76
1,10,2400,9,150,98
2,10,2400,9,90,41
3,10,2400,9,90,59
4,10,2400,9,0,0
0,11,2400,9,110,69
1,11,2400,9,150,91
2,11,2400,9,0,0
3,11,2400,9,0,0
4,11,2400,9,0,0
0,12,2400,9,110,60
1,12,2400,9,150,97
2,12,2400,9,0,0
3,12,2400,9,0,0
4,12,2400,9,0,0
0,1,2400,10,110,72
1,1,2400,10,150,101
2,1,2400,10,90,61
3,1,2400,10,90,60
4,1,2400,10,60,41
0,2,2400,10,110,68
1,2,2400,10,150,110
2,2,2400,10,90,57
3,2,2400,10,90,63
4,2,2400,10,60,44
0,3,2400,10,110,71
1,3,2400,10,150,96
2,3,2400,10,90,53
3,3,2400,10,90,56
4,3,2400,10,60,35
0,4,2400,10,110,77
