node_id,rate,budget_save,user_num,budget,ep_utility,ac_utility
0,0.4742970074617834,8.300000000000004,7,200,110,35
1,0.6187739078534453,7.3000000000000025,13,200,150,82
2,0.5262443198816036,10.75,5,200,82.46280033248331,34
3,0.4522774424948339,9.350000000000001,5,200,83.24852225842076,29
4,0.20627460668062292,7.799999999999999,4,200,42.84734358939141,9
0,0.4918840504551957,8.709999999999994,10,250,110,42
1,0.6795836042480556,6.149999999999988,15,250,150,93
2,0.6568123286337667,10.950000000000003,6,250,90,45
3,0.6027874904062338,11.8,7,250,90,39
4,0.3649147038914117,7.75,5,250,55.35166465026483,15
0,0.7045804216496014,10.250000000000004,12,300,110,76
1,0.677509690068058,12.600000000000001,14,300,150,93
2,0.7642977396044841,7.949999999999999,9,300,90,60
3,0.6503970506099495,0.7100000000000009,11,300,90,47
4,0.4771870952880626,9.450000000000001,5,300,54.733836859051245,18
0,0.7076739056215723,18.11000000000001,12,350,110,78
1,0.7148100048505674,25.700000000000003,14,350,150,100
2,0.7788916806429733,7.499999999999996,11,350,90,64
3,0.5628374317131999,10.900000000000002,11,350,90,51
4,0.5169541084603522,11.850000000000001,7,350,60,20
0,0.5800432922745056,13.049999999999983,17,400,110,64
1,0.7078813026639115,49.49999999999999,12,400,150,90
2,0.717157287525381,7.709999999999999,16,400,90,71
3,0.729198719845468,13.3,13,400,90,60
4,0.6214061102799818,8.2,8,400,60,29
0,0.6809103859130138,19.049999999999997,15,450,110,68
1,0.6240567418700884,56.109999999999985,16,450,150,85
2,0.8,13.449999999999998,14,450,90,67
3,0.8236165792623606,10.100000000000009,14,450,90,69
4,0.7550510257216823,5.799999999999997,12,450,60,42
0,0.6669698348361055,29.549999999999997,16,500,110,63
1,0.6613753306879921,83.72,11,500,150,84
2,0.7690598923241497,12.409999999999979,15,500,90,68
3,0.8436528080058857,25.4,13,500,90,76
4,0.7763932022500211,2.499999999999993,13,500,60,45
0,0.6925175540856771,55.400000000000006,13,550,110,65
1,0.6478636627668198,98.25999999999998,12,550,150,84
2,0.7333333333333334,22.449999999999992,14,550,90,62
3,0.7418011102528389,21.0,15,550,90,63
4,0.7839753100530713,9.610000000000007,12,550,60,44
0,0.6954884686464686,70.35000000000001,17,600,110,72
1,0.5950308653736682,105.09999999999997,14,600,150,81
2,0.7505561742150706,38.31,12,600,90,57
3,0.7550510257216823,44.3,12,600,90,68
4,0.6170291568974648,3.849999999999987,14,600,60,36
0,0.6210061166240759,62.849999999999994,17,650,110,56
1,0.7078813026639115,125.69999999999999,14,650,150,104
2,0.7596299149690674,42.5,14,650,90,63
3,0.6734013676289097,47.35,14,650,90,57
4,0.8174258141649446,16.799999999999997,13,650,60,48
0,0.7045804216496014,82.00000000000001,12,700,110,66
1,0.6222875873542588,143.65,14,700,150,91
2,0.8367006838144548,57.70999999999998,13,700,90,68
3,0.7132558244319125,35.459999999999994,16,700,90,61
4,0.7113248654051871,9.849999999999996,15,700,60,42
0,0.7139612232263224,95.61000000000001,13,750,110,63
1,0.6084219958509757,151.79999999999998,15,750,150,83
2,0.7375330708662731,67.39999999999999,14,750,90,62
3,0.6908793834834766,68.89999999999999,13,750,90,62
4,0.7918334000533868,18.349999999999994,15,750,60,45
0,0.7784353162372011,115.84999999999995,12,800,110,84
1,0.6067231678999301,166.11,13,800,150,84
2,0.8114381916835873,72.1,12,800,90,69
3,0.8174258141649446,69.35000000000001,15,800,90,70
4,0.8845299461620748,19.859999999999996,14,800,60,46
0,0.6331956181485089,7.459999999999994,12,300,110,65
1,0.6613753306879921,14.650000000000002,15,300,150,99
2,0.6503970506099495,5.2,10,300,90,50
3,0.7788916806429733,4.150000000000008,9,300,90,62
4,0.370185212410294,11.150000000000002,5,300,55.27298515823188,18
0,0.6331956181485089,10.449999999999994,12,300,110,56
1,0.7661909611099976,30.959999999999997,11,300,150,112
2,0.6112698736769799,7.549999999999999,10,300,90,50
3,0.6908793834834766,8.550000000000006,8,300,90,53
4,0.3144345399598957,9.600000000000001,6,300,60,18
0,0.6091966316326423,13.449999999999996,10,300,110,67
1,0.6734013676289096,22.049999999999997,14,300,150,95
2,0.6700168354462779,8.06,9,300,90,54
3,0.683772233983162,0.09999999999999432,13,300,90,56
4,0.467709352577623,10.750000000000004,5,300,55.91711434089638,23
0,0.6588788538310233,8.360000000000003,14,300,110,62
1,0.6118419565864097,23.849999999999998,13,300,150,86
2,0.8174258141649446,6.949999999999996,10,300,90,64
3,0.6802778984458187,1.6000000000000023,12,300,90,50
4,0.5169541084603522,6.899999999999999,5,300,55.40938729982921,26
